br_rank,g1,g2,Loss,Effective_lr,Effective_lr0,frequency,amplitude,amplitude_mod
50,0.8888888888888888,0.2222222222222222,0.0134329069405794,0.0018517099495003,0.0050057900773107,2,1.0,False
50,0.8888888888888888,0.3333333333333333,0.0118695935234427,0.0010026422476174,0.0050057900773107,2,1.0,False
50,0.8888888888888888,0.4444444444444444,0.0138641856610775,0.0008017025286079,0.0050057900773107,2,1.0,False
50,0.8888888888888888,0.5555555555555556,0.0146813653409481,0.0006510784334078,0.0050057900773107,2,1.0,False
50,0.8888888888888888,0.6666666666666666,0.0138691160827875,0.0006686817303843,0.0050057900773107,2,1.0,False
50,0.8888888888888888,0.7777777777777777,0.0118836546316742,0.000749764416246,0.0050057900773107,2,1.0,False
50,0.8888888888888888,0.8888888888888888,0.0127239916473627,0.000814131060161,0.0050057900773107,2,1.0,False
50,0.8888888888888888,1.0,0.0133295189589262,0.0006057538244637,0.0050057900773107,2,1.0,False
50,1.0,0.0,0.0135568138211965,0.0012644052425877,0.0050057900773107,2,1.0,False
50,1.0,0.1111111111111111,0.0150150693953037,0.0013259424669199,0.0050057900773107,2,1.0,False
50,1.0,0.2222222222222222,0.0128349903970956,0.000796037131067,0.0050057900773107,2,1.0,False
50,1.0,0.3333333333333333,0.0142869837582111,0.0013217896488688,0.0050057900773107,2,1.0,False
50,1.0,0.4444444444444444,0.0123297497630119,0.0007752395063112,0.0050057900773107,2,1.0,False
50,1.0,0.5555555555555556,0.3414779901504516,-1.6393051458269243e-05,0.0050057900773107,2,1.0,False
50,1.0,0.6666666666666666,0.0163241811096668,0.0007090404041224,0.0050057900773107,2,1.0,False
50,1.0,0.7777777777777777,0.0133683457970619,0.0005192963042178,0.0050057900773107,2,1.0,False
50,1.0,0.8888888888888888,0.0144952507689595,0.0006157583196374,0.0050057900773107,2,1.0,False
50,1.0,1.0,0.0155808851122856,0.002580160865018,0.0050057900773107,2,1.0,False
75,0.0,0.0,0.0238861348479986,0.0025098270761182,0.0050057900773107,2,1.0,False
75,0.0,0.1111111111111111,0.0229642819613218,0.0025963005540394,0.0050057900773107,2,1.0,False
75,0.0,0.2222222222222222,0.021866476163268,0.0026114889488831,0.0050057900773107,2,1.0,False
75,0.0,0.3333333333333333,0.0176875535398721,0.0026525978744047,0.0050057900773107,2,1.0,False
75,0.0,0.4444444444444444,0.013425444252789,0.0019311592157269,0.0050057900773107,2,1.0,False
75,0.0,0.5555555555555556,0.0133475745096802,0.0014134314804985,0.0050057900773107,2,1.0,False
75,0.0,0.6666666666666666,0.0138438632711768,0.0015450670597202,0.0050057900773107,2,1.0,False
75,0.0,0.7777777777777777,0.0130791552364826,0.0015533916132486,0.0050057900773107,2,1.0,False
75,0.0,0.8888888888888888,0.0119794514030218,0.0009877677253774,0.0050057900773107,2,1.0,False
75,0.0,1.0,0.0109028313308954,0.000713686668224,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.0,0.0262452512979507,0.0024009953016035,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.1111111111111111,0.0245090182870626,0.0023473110395352,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.2222222222222222,0.0154112111777067,0.0029552702775313,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.3333333333333333,0.0230435505509376,0.0026187325704631,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.4444444444444444,0.0136294960975646,0.0014956584029693,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.5555555555555556,0.0138117251917719,0.0019110203538817,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.6666666666666666,0.013234257698059,0.001648294183484,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.7777777777777777,0.0107644656673073,0.0010382348009139,0.0050057900773107,2,1.0,False
75,0.1111111111111111,0.8888888888888888,0.0115099241957068,0.0013796842202318,0.0050057900773107,2,1.0,False
75,0.1111111111111111,1.0,0.0126124024391174,0.0010741302471304,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.0,0.0237087681889534,0.0026812318995347,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.1111111111111111,0.3316382169723511,0.0001738755638814,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.2222222222222222,0.0201568603515625,0.0020908540678408,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.3333333333333333,0.0172679759562015,0.0023604715523959,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.4444444444444444,0.0150482626631855,0.0020613606351439,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.5555555555555556,0.0133513696491718,0.002047575914864,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.6666666666666666,0.0133681409060955,0.0010885389153977,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.7777777777777777,0.0120475236326456,0.0008457514573842,0.0050057900773107,2,1.0,False
75,0.2222222222222222,0.8888888888888888,0.0121216513216495,0.0010832008097398,0.0050057900773107,2,1.0,False
75,0.2222222222222222,1.0,0.0123906210064888,0.0007764792405499,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.0,0.0234513040632009,0.0023295613582461,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.1111111111111111,0.019621318206191,0.0022001338555779,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.2222222222222222,0.0182929001748561,0.0013389867506052,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.3333333333333333,0.0153356660157442,0.001355937049157,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.4444444444444444,0.0129820872098207,0.0017050021288914,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.5555555555555556,0.015139834024012,0.0015185258103256,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.6666666666666666,0.0150049040094017,0.0012660259073545,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.7777777777777777,0.0144454501569271,0.0007628546884458,0.0050057900773107,2,1.0,False
75,0.3333333333333333,0.8888888888888888,0.0116030192002654,0.0011772986078771,0.0050057900773107,2,1.0,False
75,0.3333333333333333,1.0,0.0108206896111369,0.0009591186764615,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.0,0.0134961185976862,0.0020137941585546,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.1111111111111111,0.0154387187212705,0.0026854948037251,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.2222222222222222,0.0146685214713215,0.0019970203318209,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.3333333333333333,0.0145235685631632,0.0018274029999862,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.4444444444444444,0.0114745590835809,0.0010005672367353,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.5555555555555556,0.0117499306797981,0.0008248924416387,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.6666666666666666,0.012952160090208,0.0009242452300748,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.7777777777777777,0.0122359087690711,0.0008701136195111,0.0050057900773107,2,1.0,False
75,0.4444444444444444,0.8888888888888888,0.0124082593247294,0.0007761212037447,0.0050057900773107,2,1.0,False
